target_date,chronology_block,baseline_value,comparator_value,source_rows,effect,estimand,estimand_label,baseline_name,comparator_name,positive_effect_interpretation,estimand_order,block_order
2026-06-11,external_test,1.100788511375868,1.395498078385371,4,-0.294709567009503,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-12,external_test,1.3626322882394708,1.4908256393879653,4,-0.1281933511484945,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-13,external_test,1.0506945591101151,1.3080934631876877,4,-0.2573989040775726,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-14,external_test,0.950211973584013,1.2906036037396746,4,-0.34039163015566165,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-15,external_test,1.0089006110952912,1.3363285659828368,4,-0.3274279548875456,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-16,external_test,2.201260474111752,1.520630358571331,4,0.6806301155404211,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-17,external_test,1.1324228995546755,1.23139589466609,4,-0.09897299511141444,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-18,external_test,1.2969535874945892,1.3659417729942844,4,-0.06898818549969521,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-19,external_test,0.9765683045057334,1.2268669573994884,4,-0.25029865289375497,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-20,external_test,1.6076084583187678,1.1698790968620534,4,0.43772936145671437,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-21,external_test,1.0303652070418523,1.5857254453499074,4,-0.5553602383080551,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-22,external_test,0.8242806855318815,1.5114989556216147,4,-0.6872182700897332,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-23,external_test,1.318557481768358,1.235040047820874,4,0.08351743394748401,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-24,external_test,1.6022535790732988,1.2629953922703983,3,0.33925818680290054,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-25,external_test,1.0528556103997502,1.7079055609012501,4,-0.6550499505015,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-26,external_test,1.142404548132153,1.487348663562443,4,-0.34494411543029013,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-27,external_test,1.1312880614156282,1.2798882099053666,4,-0.14860014848973835,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-28,external_test,0.9072353374016429,1.282726098146473,4,-0.3754907607448301,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-29,external_test,0.8869653081709772,1.23139589466609,4,-0.3444305864951127,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-06-30,external_test,1.1462343541675715,1.8320815790597789,4,-0.6858472248922074,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,1
2026-05-22,holdout,0.32175325445519193,0.4360409090909091,4,-0.11428765463571716,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,0
2026-05-23,holdout,0.9843797341695881,0.643340909090909,4,0.3410388250786791,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,0
2026-05-24,holdout,0.5229195467585182,0.6552909090909091,4,-0.132371362332391,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,0
2026-05-25,holdout,0.6221123179309738,0.7592409090909091,4,-0.13712859115993536,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,0
2026-05-26,holdout,0.57165688818143,0.7540909090909091,4,-0.18243402090947913,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,0
2026-05-27,holdout,0.6260593835535966,0.7421909090909091,4,-0.11613152553731254,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,0
2026-05-28,holdout,0.28599240147602706,0.27364090909090905,4,0.012351492385118013,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,0
2026-05-29,holdout,0.0964357261122063,0.0477409090909091,4,0.0486948170212972,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,0
2026-05-30,holdout,0.8254683804892851,0.7665409090909092,4,0.05892747139837584,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,0
2026-05-31,holdout,0.994087872944861,0.7649409090909091,4,0.22914696385395195,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,0
2026-06-01,external_test,0.6085718609516415,0.8017909090909091,4,-0.1932190481392676,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-02,external_test,0.5540954647965339,0.7311409090909092,4,-0.1770454442943753,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-03,external_test,0.45925902402830865,0.7090909090909091,4,-0.24983188506260046,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-04,external_test,0.18856102634164074,0.13314090909090906,4,0.055420117250731676,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-05,external_test,0.5142559045317787,0.7094909090909092,4,-0.19523500455913045,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-06,external_test,1.1015599743206406,1.0140909090909087,2,0.08746906522973186,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-07,external_test,1.0635535845361457,1.134390909090909,2,-0.07083732455476333,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-08,external_test,0.6497457569999651,0.7936242424242423,3,-0.14387848542427728,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-09,external_test,0.8059951748622446,0.8092909090909091,4,-0.003295734228664471,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-10,external_test,0.8392078328888478,0.955790909090909,4,-0.11658307620206121,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-11,external_test,0.5618780259663131,0.7091909090909091,4,-0.147312883124596,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-12,external_test,0.7300352812019514,0.7557409090909091,4,-0.025705627888957694,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-13,external_test,0.5492188748192764,0.6597909090909089,4,-0.11057203427163242,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-14,external_test,0.48328970961438483,0.652190909090909,4,-0.1689011994765242,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-15,external_test,0.5224736894495182,0.674790909090909,4,-0.15231721964139078,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-16,external_test,0.986538799875255,0.729640909090909,4,0.256897890784346,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-17,external_test,0.5848019286061763,0.619240909090909,4,-0.034438980484732706,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-18,external_test,0.672247767234878,0.6856909090909091,4,-0.013443141856031127,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-19,external_test,0.5112356253850209,0.6210909090909089,4,-0.10985528370588804,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-20,external_test,0.8737325082600369,0.586290909090909,4,0.2874415991691279,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-21,external_test,0.5571886051568784,0.7941909090909091,4,-0.23700230393403066,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-22,external_test,0.42187247283224916,0.7649409090909091,4,-0.3430684362586599,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-23,external_test,0.801075221751154,0.625140909090909,4,0.17593431266024495,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-24,external_test,0.8679568524731689,0.6383575757575757,3,0.22959927671559321,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-25,external_test,0.610044934233738,0.817840909090909,4,-0.20779597485717105,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-26,external_test,0.6714558559720075,0.7092409090909091,4,-0.03778505311890157,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-27,external_test,0.6457549017421489,0.6385909090909091,4,0.007163992651239792,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-28,external_test,0.4975398247547338,0.646940909090909,4,-0.14940108433617516,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-29,external_test,0.4679791593354514,0.6196409090909091,4,-0.15166174975545765,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-06-30,external_test,0.6529929428862966,0.883890909090909,4,-0.23089796620461234,model_minus_market_brier_improvement,Market minus model multiclass Brier score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,4,1
2026-05-22,holdout,0.0,0.0,1,0.0,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,0
2026-05-23,holdout,0.0,0.0,1,0.0,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,0
2026-05-24,holdout,0.0,0.0,1,0.0,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,0
2026-05-25,holdout,0.0,0.0,1,0.0,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,0
2026-05-26,holdout,0.0,-0.0155,1,-0.0155,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,0
2026-05-27,holdout,0.0,0.0,1,0.0,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,0
2026-05-28,holdout,0.0,0.61,1,0.61,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,0
2026-05-29,holdout,0.0,0.295,1,0.295,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,0
2026-05-30,holdout,0.0,0.0,1,0.0,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,0
2026-05-31,holdout,0.0,-0.325,1,-0.325,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,0
2026-06-01,external_test,0.0,-0.105,1,-0.105,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-02,external_test,0.0,-0.135,1,-0.135,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-03,external_test,0.0,-0.0225,1,-0.0225,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-04,external_test,0.0,0.4,1,0.4,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-05,external_test,0.0,-0.2,1,-0.2,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-06,external_test,0.0,0.0,1,0.0,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-07,external_test,0.0,0.0,1,0.0,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-08,external_test,0.0,0.0,1,0.0,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-09,external_test,0.0,-0.125,1,-0.125,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-10,external_test,0.0,-0.06,1,-0.06,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-11,external_test,0.0,-0.24,1,-0.24,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-12,external_test,0.0,-0.19,1,-0.19,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-13,external_test,0.0,-0.0809999999999999,1,-0.0809999999999999,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-14,external_test,0.0,-0.155,1,-0.155,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-15,external_test,0.0,-0.071,1,-0.071,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-16,external_test,0.0,0.86,1,0.86,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-17,external_test,0.0,-0.175,1,-0.175,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-18,external_test,0.0,-0.125,1,-0.125,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-19,external_test,0.0,0.0,1,0.0,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-20,external_test,0.0,-0.0999999999999999,1,-0.0999999999999999,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-21,external_test,0.0,-0.17,1,-0.17,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-22,external_test,0.0,-0.15,1,-0.15,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-23,external_test,0.0,-0.09,1,-0.09,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-24,external_test,0.0,0.83,1,0.83,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-25,external_test,0.0,-0.105,1,-0.105,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-26,external_test,0.0,-0.11,1,-0.11,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-27,external_test,0.0,-0.0235,1,-0.0235,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-28,external_test,0.0,-0.06,1,-0.06,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-29,external_test,0.0,-0.013,1,-0.013,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
2026-06-30,external_test,0.0,-0.165,1,-0.165,trading_net_payoff,Locked strategy net payoff,no_trade,locked_strategy,positive values favour the locked trading strategy,5,1
