event_date,decision_rule,decision_cutoff_utc,availability_delay_hours_assumed,selected_run_init_utc,selected_run_available_utc_assumed,selected_run_before_cutoff,model,run_init_utc_str,run_init_utc,forecast_valid_date_hkt,model_forecast,forecast_hko_daily_max_C,forecast_hko_daily_mean_C,n_hourly_values_for_event_day,first_forecast_valid_time_local,last_forecast_valid_time_local,min_lead_hours_from_run_init,max_lead_hours_from_run_init,target_hko_tmax_C,temperature_error_C,abs_temperature_error_C
2026-05-29,6h_prior,2026-05-28T10:00:00+00:00,6,2026-05-28T00:00:00+00:00,2026-05-28T06:00:00+00:00,True,ecmwf_ifs,2026-05-28T00:00,2026-05-28T00:00:00+00:00,2026-05-29,ecmwf_ifs,33.7,29.0125,24.0,2026-05-29,2026-05-29 23:00:00,16.0,39.0,34.1,-0.3999999999999986,0.3999999999999986
2026-05-29,event_day_open,2026-05-28T16:00:00+00:00,6,2026-05-28T06:00:00+00:00,2026-05-28T12:00:00+00:00,True,ecmwf_ifs,2026-05-28T06:00,2026-05-28T06:00:00+00:00,2026-05-29,ecmwf_ifs,33.0,29.083333333333332,24.0,2026-05-29,2026-05-29 23:00:00,10.0,33.0,34.1,-1.1000000000000014,1.1000000000000014
2026-05-30,24h_prior,2026-05-28T16:00:00+00:00,6,2026-05-28T06:00:00+00:00,2026-05-28T12:00:00+00:00,True,ecmwf_ifs,2026-05-28T06:00,2026-05-28T06:00:00+00:00,2026-05-30,ecmwf_ifs,29.8,26.741666666666664,24.0,2026-05-30,2026-05-30 23:00:00,34.0,57.0,32.6,-2.8000000000000007,2.8000000000000007
2026-05-30,12h_prior,2026-05-29T04:00:00+00:00,6,2026-05-28T18:00:00+00:00,2026-05-29T00:00:00+00:00,True,ecmwf_ifs,2026-05-28T18:00,2026-05-28T18:00:00+00:00,2026-05-30,ecmwf_ifs,29.2,26.679166666666664,24.0,2026-05-30,2026-05-30 23:00:00,22.0,45.0,32.6,-3.400000000000002,3.400000000000002
2026-05-30,6h_prior,2026-05-29T10:00:00+00:00,6,2026-05-29T00:00:00+00:00,2026-05-29T06:00:00+00:00,True,ecmwf_ifs,2026-05-29T00:00,2026-05-29T00:00:00+00:00,2026-05-30,ecmwf_ifs,29.7,26.795833333333334,24.0,2026-05-30,2026-05-30 23:00:00,16.0,39.0,32.6,-2.900000000000002,2.900000000000002
2026-05-30,event_day_open,2026-05-29T16:00:00+00:00,6,2026-05-29T06:00:00+00:00,2026-05-29T12:00:00+00:00,True,ecmwf_ifs,2026-05-29T06:00,2026-05-29T06:00:00+00:00,2026-05-30,ecmwf_ifs,30.3,27.508333333333336,24.0,2026-05-30,2026-05-30 23:00:00,10.0,33.0,32.6,-2.3000000000000007,2.3000000000000007
2026-05-31,24h_prior,2026-05-29T16:00:00+00:00,6,2026-05-29T06:00:00+00:00,2026-05-29T12:00:00+00:00,True,ecmwf_ifs,2026-05-29T06:00,2026-05-29T06:00:00+00:00,2026-05-31,ecmwf_ifs,30.2,27.7,24.0,2026-05-31,2026-05-31 23:00:00,34.0,57.0,30.9,-0.6999999999999993,0.6999999999999993
2026-05-31,12h_prior,2026-05-30T04:00:00+00:00,6,2026-05-29T18:00:00+00:00,2026-05-30T00:00:00+00:00,True,ecmwf_ifs,2026-05-29T18:00,2026-05-29T18:00:00+00:00,2026-05-31,ecmwf_ifs,28.5,26.320833333333336,24.0,2026-05-31,2026-05-31 23:00:00,22.0,45.0,30.9,-2.3999999999999986,2.3999999999999986
2026-05-31,6h_prior,2026-05-30T10:00:00+00:00,6,2026-05-30T00:00:00+00:00,2026-05-30T06:00:00+00:00,True,ecmwf_ifs,2026-05-30T00:00,2026-05-30T00:00:00+00:00,2026-05-31,ecmwf_ifs,28.3,26.34583333333333,24.0,2026-05-31,2026-05-31 23:00:00,16.0,39.0,30.9,-2.599999999999998,2.599999999999998
2026-05-31,event_day_open,2026-05-30T16:00:00+00:00,6,2026-05-30T06:00:00+00:00,2026-05-30T12:00:00+00:00,True,ecmwf_ifs,2026-05-30T06:00,2026-05-30T06:00:00+00:00,2026-05-31,ecmwf_ifs,29.1,26.8,24.0,2026-05-31,2026-05-31 23:00:00,10.0,33.0,30.9,-1.7999999999999972,1.7999999999999972
